x,y,text
9,37,"rey SEARCH © B D © Gashierjava @ © package-infojava X nage = Live Share Chat one
"
77,67,"= RSE) 5? main > java > com > mycompany > myapp > domain > © package-infojava
"
54,80,"Pe a) /** sm
"
0,89,"| FO is = © 2] | * JPA domain objects.
"
14,141,"%® 3 ay,
"
369,172,"4 package com.mycompany.myapp.domain; im
"
28,198,"a 5
"
26,254,"5
"
12,259,"&
"
14,308,"&
"
1355,376,"Tuesday, December 10
"
1361,424,"ae eye.code@outlook.com
"
1371,453,"="" 05:07 PM
"
1404,484,"has started the Live Share
"
1404,512,"session
"
1380,555,"| gsimha 05:09 PM
"
1404,587,"has joined the Live Share
"
1404,615,"session
"
1347,648,"Fi gsimha 05:17 PM
"
1404,683,"has left the Live Share session |
"
1365,759,"Message Live Share Chat
"
10,6,"‘J File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code = o x
"
13,38,"& SEARCH S&S FR A — © Cashierjava @ © package-infojava X ti ) + | = liveShare Chat x oo
"
77,67,"Ps SPA) 5? main > java > com > mycompany > myapp > domain > © package-infojava
"
0,89,"| R v 1]v /** —
"
73,111,"Hepes © 2] | * JPA domain objects.
"
15,143,"% 3 ay,
"
369,172,"4 package com.mycompany.myapp.domain; a
"
28,198,"a 5
"
26,254,"5
"
12,259,"&
"
14,308,"&
"
1355,376,"Tuesday, December 10
"
1359,424,"ag eye.code@outlook.com
"
1371,453,"="" 05:07 PM
"
1404,484,"has started the Live Share
"
1404,512,"session
"
1380,555,"| gsimha 05:09 PM
"
1404,587,"has joined the Live Share
"
1404,615,"session
"
1356,653,"Fi gsimha 05:17 PM
"
366,683,"r has left the Live Share session |
"
1365,759,"Message Live Share Chat
"
10,6,"‘J File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code = o x
"
9,37,"rey SEARCH © & G — © Gashierjava @ © package-infojava X nage = Live Share Chat one
"
70,65,"Use| Kempe) 56> main > java > com > mycompany > myapp > domain > © package-infojava
"
56,80,"ee a) /** sm
"
0,89,"| P * is © 2] | * JPA domain objects.
"
14,141,"%® 3 ay,
"
369,172,"4 package com.mycompany.myapp.domain; rn
"
28,198,"a 5
"
26,254,"5
"
12,259,"&
"
14,308,"&
"
1355,376,"Tuesday, December 10
"
1351,424,"ae eye.code@outlook.com
"
1371,453,"="" 05:07 PM
"
1404,484,"has started the Live Share
"
1404,512,"session
"
1380,555,"| gsimha 05:09 PM
"
1404,587,"has joined the Live Share
"
1404,615,"session
"
1381,657,"| gsimha 05:17 PM
"
1404,683,"has left the Live Share session |
"
1365,759,"Message Live Share Chat
"
10,2,"™J File Edit Selection View Go Debug Terminal Help ‘® Cashierjava - sales-app - Visual Studio Code = o x
"
0,32,"| ie EXPLORER © Cashierjava ®@ — © package-infojava X tf) @ + | LiveShare Chat x oa
"
54,73,"‘V OPEN EDITORS ""1 UNSAVED src > main > java > com > mycompany > myapp > domain > © package-infojava
"
14,97,"aes: 1 /** <i
"
73,118,"@ © Cashierjava src\main\java\com\my... 2 * JPA domain objects *
"
11,137,"fe X © package-infojava src\main\java\co... 3 */
"
81,167,"ee 4 package com.mycompany .myapp.domain; |
"
54,175,"© SALEs-aPP nism .
"
12,202,"go
"
94,229,"¥ com
"
24,245,"oO  mycompany
"
12,259,"&  myapp
"
120,298,"\ aop
"
14,308,"@ legging
"
134,340,"© LoggingAspectjava
"
121,365,"> config
"
119,376,"5 laomain Tuesday, December 10
"
124,410,"(© AbstractAuditingEntityjava
"
124,428,"(© Authorityjava ae eye.code@outlook.com
"
124,453,"(© Cardjava ="" 05:07 PM
"
124,480,"eos has started the Live Share
"
124,503,"© Debitjava i
"
53,511,"(8 packages “en
"
114,536,"I ea
"
124,548,"© PersistentAuditEventjava gsimha 05:09 PM
"
128,567,"eo Productiaveyy Ses .
"
124,587,"|© Receiptjava has joined the Live Share
"
124,615,"(© Stockitemjava session
"
124,640,"(© Userjava
"
121,648,"+ money Bi gsimha 05:17 PM
"
121,683,"> security has left the Live Share session |
"
121,710,"> service
"
121,733,"> web
"
57,756,"NCS Message Live Share Chat
"
12,792,"eee
"
57,816,"> LIVE SHARE
"
10,6,"‘J File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code = o x
"
9,37,"rey SEARCH © & G — © Gashierjava @ © package-infojava X nage = Live Share Chat one
"
51,64,"/ Userord Kem #) 5? main > java > com > mycompany > myapp > domain > © package-infojava
"
0,89,"| py af 7** co
"
73,111,"Hee © 2] | * JPA domain objects.
"
14,141,"%® 3 ay,
"
369,172,"4 package com.mycompany.myapp.domain; rn
"
28,198,"a 5
"
26,254,"5
"
12,259,"&
"
14,308,"&
"
1355,376,"Tuesday, December 10
"
1351,424,"ae eye.code@outlook.com
"
1371,453,"="" 05:07 PM
"
1404,484,"has started the Live Share
"
1404,512,"session
"
1380,555,"| gsimha 05:09 PM
"
1404,587,"has joined the Live Share
"
1404,615,"session
"
1347,648,"Fi gsimha 05:17 PM
"
1404,683,"has left the Live Share session |
"
1365,759,"Message Live Share Chat
"
10,6,"‘J File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code = o x
"
13,37,"& SEARCH 0 & 8 © Gshierjava @ © package-infojava X nage = Live Share Chat one
"
73,62,"T= RSP) x? main > java > com > mycompany > myapp > domain > © package-infajava
"
56,80,"ee a) /** sm
"
0,89,"| % Replace = & 2] | * JPA domain objects.
"
14,141,"%® 3 ay,
"
369,172,"4 package com.mycompany.myapp.domain; rn
"
28,198,"a 5
"
26,254,"5
"
12,259,"&
"
14,308,"&
"
174,361,"Is Tuesday, December 10
"
1351,424,"ae eye.code@outlook.com
"
1371,453,"="" 05:07 PM
"
1404,484,"has started the Live Share
"
1404,512,"session
"
1380,555,"| gsimha 05:09 PM
"
1404,587,"has joined the Live Share
"
1404,615,"session
"
1381,657,"| gsimha 05:17 PM
"
1404,683,"has left the Live Share session |
"
1365,759,"Message Live Share Chat
"
10,1,"“J File Edit Selection View Go Debug Terminal Help ‘e UserService java - sales-app - Visual Studio Code - o xXx
"
13,38,"& SEARCH 0 & 8 © Gshierjava @ © UserServicejava @ engoe Live Share Chat X a
"
245,73,"ASR > main >java > com > mycompany > myapp > service > © UserSericejava
"
67,74,"Users : a Gott oct user uqener ppecut wosmur uy 5 = =
"
0,89,"| P Replace Ba 241 this.clearUserCaches (user); Ss
"
76,130,". - a 242 log.debug(""Changed password for User: {}"", user); =
"
8,143,"t® 179 results in 24 files 243 y . a i
"
65,166,"© © CacheConfigurationjava src\... (2) 2 ==
"
91,182,"repository.UserRepository USERS BY... 744 } —""
"
12,202,"FEE repository UserRepostoryUSERS By. 245 |
"
65,231,"\ © UserRepositoryjava src\main\...@ 246 @Transactional(readOnly = true) baa
"
0,250,"ag String USERS BY LOGIN.CACHE=""u.. 247 public Page<UserDTO> getAllManagedUsers(Pageable pageable) { kan
"
90,274,"String USERS. BY.LOGIN.CACHE=""u. 248 return userRepository.findAl1ByLoginNot(pageable, === Tuesday, December 10
"
14,304,"@ String USERS_BY_EMAIL_CACHE =u... Constants. ANONYMOUS_USER) .map(UserDTO: :new) ; = 7
"
90,325,"String USERS_BY_EMAIL.CACHE=""U. 249 } ee mh eye.code@outlook.com
"
91,351,"@Cacheable(cacheNames = USERS... 959 = ="" 05:07 PM
"
110,367,"eas “Ee 351 iguranssetional (readonlyi=terue) ae has started the Live Share
"
106,396,"ist pera re @ 152 public Optional<User> getUserWithAuthoritiesByLogin(String login) { =~ session
"
91,425,"OME eee ee) 253 return userRepository.findOneWithAuthoritiesByLogin(login) ; als
"
90,444,"usersToUserDTOs(List<User> users) { Fa } ae gsimha 05:09 PM
"
91,452,"recent rena) ‘tc. Eos
"
91,484,"public List<User> userDTOsToUsers(... 29 —— has joined the Live Share
"
65,501,"\ © UserService,java src\main\java... @) 256 @Transactional(readOnly = true) ms session
"
90,516,"Service dass for managing. @ x 257 public Optional<User> getUserWithAuthorities(Long id) { ee
"
81,550,"public class UserService { 258 return userRepository.findOneWithAuthoritiesById(id) ; = | gsimha 05:17 PM
"
91,579,"= LoggerFactorygetlogger(UserServ... 259 } —— has left the Live Share session |
"
91,606,"public UserService(UserRepository us... 260 Sater ——
"
91,625,"Page<UserDTO> getAllManagedUse.. 96 @Transactional(readonly = true) — io Fl gsimha 05:23 PM
"
91,652,"ee 62 public Optional<User> getUserWithAuthorities() { —— has joined the Live Share
"
91,674,"oy return SecurityUtils.getCurrentUserLogin() .flatMap i SOSIOn
"
81,692,"‘cacheManager.getCache(UserReposi... i o . aN q aes a
"
144,710,"a cs | (userRepository: :findOneWithAuthoritiesByLogin); see
"
66,746,"fa oem Saal 265 ""Message Live Share Chat
"
65,763,"Y © UsersWIControllerjava sre\ma. 4 265 a
"
12,788,"3 Controller to authenticate users. 266 [**
"
66,809,"> © UserResourcejava src\main\im 3-267 * Not activated SPS should be automatically deleted after 3 days.
"
10,2,"“J File Edit Selection View Go Debug Terminal Help ‘e UserService java - sales-app - Visual Studio Code = o x
"
13,38,"& SEARCH O 5 GB © Gshierjava @ © UserServicejava @ eng © Live Share Chat * a
"
245,73,"ASP > main > java > com > mycompany > myapp > service > © UserService java
"
56,76,"¥ cas al “ BORE SCR Goer GCE yp ecu woomus yy iiie- -
"
13,96,"P Replace Bam 241 this.clearUserCaches (user); ii
"
2,121,"te Pele os 242 log.debug(""Changed password for User: {}"", user); el
"
89,152,"Ores: 7 243 Ys a
"
65,169,"© CacheConfigurationjava src\... (2) ee
"
82,182,"repository. UserRepository.USERS_BY... Z ae } = =
"
0,198,"Bog repository.UserRepository.USERS BY... 249 a
"
65,231,"\ © UserRepository,java src\main\.. (6 246 @Iransactional(readOnly = true) oe
"
0,250,"ag String USERS BY LOGIN.CACHE=""u.. 247 public Page<UserDTO> getAllManagedUsers(Pageable pageable) { koe
"
90,274,"String USERS BY_LOGIN.CACHE=""u. 248 return userRepository.findAllByLoginNot(pageable, “=== Tuesday, December 10
"
14,304,"@ String USERS_BY_EMAIL_CACHE =u... Constants. ANONYMOUS_USER) .map(UserDTO: :new) ; = 7
"
90,325,"‘String USERS_BY_EMAIL.CACHE=""u.. 249 } ea ma eye.code@outlook.com
"
91,349,"@Cacheable(cacheNames = USERS. 95 = 05:07 PM
"
86,370,"oan 251 @transactional(readonly = true) ee has started the Live Share
"
106,400,"a eee @ 12 public Optional<User> getUserWithAuthoritiesByLogin(String login) { =~ session
"
91,425,"cingulate as 253 return userRepository.findOneWithAuthoritiesByLogin(login) ; a
"
90,444,"usersToUserDTOs(List<User> users) { ieee tT 7
"
350,453,"254 } i gsimha 05:09 PM
"
84,458,"return usersstream0) ‘e. ae .
"
91,484,"public List<User> userDTOsToUsers(... 22° eee has joined the Live Share
"
65,501,"© UserServicejava src\mainijoa..@ 256 @transactional(readOnly = true) ee session
"
90,516,"Service dass formanaging.. § x 257 public Optional<User> getUserwWithAuthorities(Long id) { a
"
81,551,"public class UserService { 258 return userRepository.findOneWithAuthoritiesById(id) ; = FA gsimha 05:17 PM
"
91,579,"Someta eroico@ameety 259 } = has left the Live Share session |
"
91,606,"public UserService(UserRepository us... 260 See ——
"
91,625,"Page<UserDIO> getAllManagedUse. 96 @transactional(readOnly = true) — oi Fl gsimha 05:23 PM
"
91,652,"ee 8? public Optional<User> getUserWithAuthorities() { ——— has joined the Live Share
"
91,674,"Bee ree 555 return SecurityUtils.getCurrentUserLogin().flatMap == Session
"
86,698,"ccacheManager.getCache(UserReposi... iv 7 i. eo s 4 te
"
144,710,"eee = (userRepository: : findOneWithAuthoritiesByLogin) ; ee
"
66,717,"> © AccountResourcejava sre\m.. @ oe » “|
"
65,759,"Y © User WiControllerjava scm... @ 265 Message Live Share Chat
"
4,784,"Ee Controller to authenticate users. 266 [Fe
"
66,809,"> © UserResourcejava sc\main\j.. 3) 267 * Not activated USer$ should be automatically deleted after 3 days.
"
10,2,"BF File Edit Selection View Go Debug Terminal Help @ UserService java - sales-app - Visual Studio Code = o x
"
13,41,"& SEoac DO F @ © Gashierjava @ © UserServicejava © eno & Live Share Chat oe
"
56,73,"Uses ee msn conn corr aoe eee eee ee eee a
"
0,89,"| Pp Ree hm 89-241 this.clearUserCaches (user) 5 Tie
"
350,118,"“= 242 log.debug(""Changed password for User: {}"", user); ie
"
12,139,"Se 179 results in 24 files oa yp; x ? =——_;
"
65,166,"Y © CacheConfigurationjava src\... (2 i =
"
91,182,"repository UserRepository USERS BY... 244 3 — |""
"
12,202,"¥ repository.UserRepository.USERS BY... 24 el
"
65,232,"© UserRepositoryjava src\main\... (6! 246 @lransactional(readOnly = true) ———
"
0,250,"ag ‘String USERS BY_LOGIN.CACHE=""u.. 247 public Page<UserDT0> getAllManagedUsers(Pageable pageable) { —
"
90,274,"String USERS BY LOGIN CACHE=""u. 248 return userRepository.findAllByLoginNot (pageable, “=== Tuesday, December 10
"
14,304,"@ String USERS_BY_EMAIL_CACHE =u... Constants. ANONYMOUS_USER) .map(UserDTO: :new) ; =
"
90,322,"‘String USERS_BY_EMAIL.CACHE=""u.. 249 } ee mh eye.code@outlook.com
"
91,349,"@Cacheable(cacheNames = USERS... 959 = 05:07 PM
"
86,370,"pacman USERS 957 @ransactional(readOnly = true) ee has started the Live Share
"
106,400,"ae le @ 22 public Optional<User> getUserWithAuthoritiesByLogin(String login) { ee session
"
91,425,"Came (253 return userRepository.findOneWithAuthoritiesByLogin(login) ; ae
"
90,444,"usersToUserDTOs(List<User> users) { = imha 05:
"
350,451,"254 } —— gsiml 05:09 PM
"
91,460,"return users stream) _ _ :
"
91,484,"public List<User> userDTOsToUsers(... 29° = has joined the Live Share
"
65,501,"Y © UserServicejava src\main\java... (@) 256 @Transactional(readOnly = true) oe session
"
90,516,"Service class for managing. @ x 257 public Optional<User> getUserWithAuthorities(Long id) { ee
"
82,551,"public class UserService { 258 return userRepository.findOneWithAuthoritiesById(id) ; = Fl gsimha 05:17 PM
"
91,578,"= loggetacioeysetlocgelimmery-- 259 } = has left the Live Share session |
"
91,606,"public UserService(UserRepository us... 26Q Setar
"
91,625,"Page<UserDTO> getAllManagedUse.. 96 @Transactional(readOnly = true) | Fl gsimha 05:23 PM
"
91,647,"* Not activated users should be auto... 5 : 4 oe Se oe 2
"
145,656,"2 : 262 public Optional<User> getUserWithAuthorities() { a4 has joined the Live Share
"
91,675,"an 263 return SecurityUtils.getCurrentUserLogin().flatMap = SeSaOM
"
86,694,"‘cacheManager.getCache(UserReposi... i is i ae . 3 :
"
144,710,"ne a (userRepository: : findOneWithAuthoritiesByLogin) ; Sees
"
66,718,"> © AccountResourcejava sic\mu. (4 264 } al
"
65,759,"Y © UserWiControlierjava sccm... @ 265 Message Live Share Chat
"
12,783,"3 Controller to authenticate users. 266 Vets
"
66,813,"> © UserResourcejava sic\main\.. 3) 267 * Not activated US@rs should be automatically deleted after 3 days.
"
10,2,"™J File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code —- Oo x
"
13,37,"& SEARCH 0 F B_ © Gshierjava @ © package-infojava X uae = Live Share Chat one
"
245,73,"Kempe) 6 main > java > com > mycompany > myapp > domain > © package-infojava
"
56,74,"e Userd a) /** se
"
0,89,"| P ™ rec ae 2| | * 3PA domain objects.
"
0,138,"te 2675 results in 102 files 3 */
"
65,169,"© I mvnwomd 1 4 package com.mycompany.myapp.domain; im
"
91,190,"@REM Execute a user defined script .. 5
"
12,202,"W vo package-lockjson 5
"
91,236,"“github-username"": {
"
8,250,"BS registy.npms.oro/aithub {lname/)-
"
90,282,"/github-username/-/github-usemam...
"
14,304,"@ “github-username’: ""44.0.0"",
"
23,319,"e: “github-username”: ""44.0.0"",
"
65,352,"Y & pomxml @x
"
91,360,"<issiname>saillhpp<fusername> Tuesday, December 10
"
91,398,"<userame>salesApp</usefname>
"
65,422," @ Dockerfile src\main\docker 3 ="" eye.code@outlook.com
"
90,432,"# Add a jhipster user to run our appli... re 05:07 PM
"
91,465,"RUN adduser -D -s /bin/sh jhipster ” .
"
90,484,"USER jhipster has started the Live Share
"
65,512,"Y ! postgresqlyml src\main\docker Session
"
90,535,"~ POSTGRES_USER=salesApp
"
65,551,"VY © CacheConfigurationjava src\... (6 FA gsimha 05:09 PM
"
84,578,"mycompany.myapp-sepository.UserR... has joined the Live Share
"
82,601,"repository. UserRepository.USERS_BY... eit
"
91,628,"mycompany.myapp.epository.UserR...
"
91,647,"oe Fl gsimha 05:17 PM
"
82,678,"commnjcompanyeyepe domain IE has left the Live Share session |
"
65,723,"© © Constants java src\main\javaic...
"
90,744,"static final String ANONYMOUS USE... a
"
66,747,"SGM Ce | Message Live Share Chat
"
12,791,"Se © SecurityConfigurationjava sr..\%2
"
66,815,"> © Userjava src\main\java\com\...
"
10,6,"‘J File Edit Selection View Go Debug Terminal Help package-infojava - sales-app - Visual Studio Code = o x
"
9,37,"rey SEARCH © & G — © Gashierjava @ © package-infojava X nage = Live Share Chat one
"
67,65,"Userid Kem A) %¢> main > java > com > mycompany > myapp > domain > © package-infojava
"
56,80,"ee a) /** sm
"
0,89,"| P * i © 2] | * JPA domain objects.
"
14,141,"%® 3 ay,
"
369,172,"4 package com.mycompany.myapp.domain; rn
"
28,198,"a 5
"
26,254,"5
"
12,259,"&
"
14,308,"&
"
1355,376,"Tuesday, December 10
"
1351,424,"ae eye.code@outlook.com
"
1371,453,"="" 05:07 PM
"
1404,484,"has started the Live Share
"
1404,512,"session
"
1380,555,"| gsimha 05:09 PM
"
1404,587,"has joined the Live Share
"
1404,615,"session
"
1381,657,"| gsimha 05:17 PM
"
1404,683,"has left the Live Share session |
"
1365,759,"Message Live Share Chat
"
10,2,"™J File Edit Selection View Go Debug Terminal Help ‘® Cashierjava - sales-app - Visual Studio Code —- Oo x
"
0,32,"| ie EXPLORER © Cashierjava © t @ s+ © LiveShare Chat x oa
"
54,73,"‘OPEN EDITORS ""1 UNSAVED src > main > java > com > mycompany > myapp > domain > © Cashierjava
"
361,92,"ia Vetus emaLes a
"
14,97,"sours a
"
73,111,"© © Cashierjava src\main\avalcomimy.. 7? } =
"
71,126,"eee B =
"
16,149,"i Live Share Chat 74 public Cashier email(String email) { Se
"
54,176,"© SALES-APP peaoe 75 this-email = email; =
"
12,202,"Re 76 return this; —
"
99,226,"¥ mo ay : =
"
11,250,"aay voll 78 =
"
120,286,"v 0p 79 public void setEmail(String email) { —
"
18,304,"&@ Seen 380 this.email = email; Fin
"
134,329,"© LoggingAspectjava 81 }
"
121,353,"> config 82 // jhipster-needle-entity-add-getters-setters - JHipster will add getters
"
119,373,"¥ domain and setters here, do not remove Tuesday, December 10
"
124,405,"(© AbstractAuditingEntityjava 33 rl]
"
